,epoch,loss_mean,loss_std,proposal_width,acceptance_rate,walltime
85,85,0.11137218773365021,0.03756172955036163,"tensor(0.6352, device='cuda:0')","tensor(0.5205, device='cuda:0')",0.017646925000008196
86,86,0.10823294520378113,0.03610125184059143,"tensor(0.6250, device='cuda:0')","tensor(0.5056, device='cuda:0')",0.015676533002988435
87,87,0.10644868016242981,0.035126157104969025,"tensor(0.6398, device='cuda:0')","tensor(0.5093, device='cuda:0')",0.01280204400245566
88,88,0.10247112065553665,0.03487946093082428,"tensor(0.6187, device='cuda:0')","tensor(0.4980, device='cuda:0')",0.011585175998334307
89,89,0.10065155476331711,0.033178314566612244,"tensor(0.6309, device='cuda:0')","tensor(0.4941, device='cuda:0')",0.011902958998689428
90,90,0.09716299176216125,0.03263205662369728,"tensor(0.6353, device='cuda:0')","tensor(0.5090, device='cuda:0')",0.011125789002107922
91,91,0.09438090026378632,0.03187486156821251,"tensor(0.6226, device='cuda:0')","tensor(0.4995, device='cuda:0')",0.010991941999236587
92,92,0.09234751760959625,0.03093663416802883,"tensor(0.6307, device='cuda:0')","tensor(0.5164, device='cuda:0')",0.011357810006302316
93,93,0.08910999447107315,0.03090289793908596,"tensor(0.6290, device='cuda:0')","tensor(0.4985, device='cuda:0')",0.011824205997982062
94,94,0.08595835417509079,0.02938854694366455,"tensor(0.6238, device='cuda:0')","tensor(0.5029, device='cuda:0')",0.012421414998243563
95,95,0.08296048641204834,0.02913093753159046,"tensor(0.6404, device='cuda:0')","tensor(0.5054, device='cuda:0')",0.014647215997683816
96,96,0.08181532472372055,0.02793111838400364,"tensor(0.6296, device='cuda:0')","tensor(0.5183, device='cuda:0')",0.012336908002907876
97,97,0.07952862977981567,0.02792256325483322,"tensor(0.6277, device='cuda:0')","tensor(0.4922, device='cuda:0')",0.013590486996690743
98,98,0.07759901136159897,0.026449907571077347,"tensor(0.6259, device='cuda:0')","tensor(0.5186, device='cuda:0')",0.01096049600164406
99,99,0.07503367215394974,0.0264023095369339,"tensor(0.6229, device='cuda:0')","tensor(0.4956, device='cuda:0')",0.010724585998104885
100,100,0.07323791086673737,0.025111692026257515,"tensor(0.6105, device='cuda:0')","tensor(0.4932, device='cuda:0')",0.010970851995807607
101,101,0.07154719531536102,0.024863703176379204,"tensor(0.6340, device='cuda:0')","tensor(0.4937, device='cuda:0')",0.011075039001298137
102,102,0.06828967481851578,0.024973154067993164,"tensor(0.6452, device='cuda:0')","tensor(0.5137, device='cuda:0')",0.01289013099449221
103,103,0.06712760031223297,0.02343164011836052,"tensor(0.6347, device='cuda:0')","tensor(0.5049, device='cuda:0')",0.011427776000346057
104,104,0.06415397673845291,0.023253347724676132,"tensor(0.6352, device='cuda:0')","tensor(0.4985, device='cuda:0')",0.011263045002124272
105,105,0.06226783245801926,0.023110253736376762,"tensor(0.6228, device='cuda:0')","tensor(0.4946, device='cuda:0')",0.011037438998755533
106,106,0.06038264185190201,0.021825864911079407,"tensor(0.6268, device='cuda:0')","tensor(0.4927, device='cuda:0')",0.011613194001256488
107,107,0.058798618614673615,0.02168305218219757,"tensor(0.6146, device='cuda:0')","tensor(0.4905, device='cuda:0')",0.012840441995649599
108,108,0.05775363743305206,0.02103986218571663,"tensor(0.6258, device='cuda:0')","tensor(0.5051, device='cuda:0')",0.012856743000156712
109,109,0.055550552904605865,0.020234134048223495,"tensor(0.6289, device='cuda:0')","tensor(0.5105, device='cuda:0')",0.015347460997872986
110,110,0.05435068905353546,0.020333271473646164,"tensor(0.6336, device='cuda:0')","tensor(0.5044, device='cuda:0')",0.01336785800231155
111,111,0.05274680256843567,0.019594954326748848,"tensor(0.6336, device='cuda:0')","tensor(0.4934, device='cuda:0')",0.013637905998621136
112,112,0.05024053901433945,0.018719548359513283,"tensor(0.6187, device='cuda:0')","tensor(0.4775, device='cuda:0')",0.01221602399891708
113,113,0.048678651452064514,0.018671903759241104,"tensor(0.6420, device='cuda:0')","tensor(0.4995, device='cuda:0')",0.012090937998436857
114,114,0.0477086640894413,0.018175052478909492,"tensor(0.6259, device='cuda:0')","tensor(0.4912, device='cuda:0')",0.012154500000178814
115,115,0.04637690633535385,0.017573419958353043,"tensor(0.6199, device='cuda:0')","tensor(0.4990, device='cuda:0')",0.011881501995958388
116,116,0.04403483867645264,0.017659425735473633,"tensor(0.6331, device='cuda:0')","tensor(0.5105, device='cuda:0')",0.014446744004089851
117,117,0.04294922575354576,0.017105039209127426,"tensor(0.6245, device='cuda:0')","tensor(0.4895, device='cuda:0')",0.019444235003902577
118,118,0.041967205703258514,0.01636064611375332,"tensor(0.6617, device='cuda:0')","tensor(0.5215, device='cuda:0')",0.015272147000359837
119,119,0.04017047584056854,0.01623573713004589,"tensor(0.6432, device='cuda:0')","tensor(0.5017, device='cuda:0')",0.013713080996240024
120,120,0.039149411022663116,0.016045738011598587,"tensor(0.6272, device='cuda:0')","tensor(0.5000, device='cuda:0')",0.012884452000434976
121,121,0.03779169172048569,0.015193385072052479,"tensor(0.6426, device='cuda:0')","tensor(0.4995, device='cuda:0')",0.015532616002019495
122,122,0.03658217936754227,0.015207423828542233,"tensor(0.6244, device='cuda:0')","tensor(0.4917, device='cuda:0')",0.011997624002106022
123,123,0.03540320694446564,0.014359165914356709,"tensor(0.6110, device='cuda:0')","tensor(0.4880, device='cuda:0')",0.012068867996276822
